Perturbation	Apofrac1	Apofrac2	Apofrac3	Apofrac	Prolfrac1	Prolfrac2	Prolfrac3	Prolfrac4	Prolfrac
mTORC2_pm=1-p21_p27_T=0	1.0	1.0	0.3982	0.6991	1.0	0.9998	0.0	0.0	0.249975
Neratinib=1-ER_transcription_2=0	1.0	1.0	0.6656	0.8328	1.0	0.0	0.0	0.0	0.125
Neratinib=1-ER_transcription=0	1.0	1.0	0.6717	0.83585	0.0	0.0	0.0	0.0	0.0
Neratinib=1-Proliferation_3=0	1.0	1.0	0.4031	0.70155	1.0	0.9997	0.0	0.0	0.2499625
Neratinib=1-Proliferation_4=0	1.0	1.0	0.4012	0.7006	1.0	0.9996	0.0	0.0	0.24995
Neratinib=1-Proliferation_2=0	1.0	1.0	0.4102	0.7051	1.0	0.0	0.0	0.0	0.125
Neratinib=1-Proliferation=0	1.0	1.0	0.4043	0.70215	0.0	0.9995	0.0	0.0	0.249875
Neratinib=1-cycD_CDK46_2=0	1.0	1.0	0.4023	0.70115	1.0	0.0	0.0	0.0	0.125
Neratinib=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9996	2.0E-4	0.0	0.25
Neratinib=1-Apoptosis_2=0	1.0	0.0	0.4044	0.5533	1.0	0.9994	0.0	0.0	0.249925
Neratinib=1-Ipatasertib=0	1.0	1.0	0.3929	0.69645	1.0	0.9996	1.0E-4	0.0	0.249975
Neratinib=1-cycE_CDK2_T=0	1.0	1.0	0.4104	0.7052	1.0	0.9992	0.0	0.0	0.2499
Neratinib=1-Palbociclib=0	1.0	1.0	0.3994	0.6997	1.0	0.9997	1.0E-4	0.0	0.2499875
Neratinib=1-Translation=0	1.0	1.0	0.4722	0.7361	1.0	0.9995	2.0E-4	0.0	0.2499875
Neratinib=1-Fulvestrant=0	1.0	1.0	0.406	0.703	1.0	0.9998	0.0	0.0	0.249975
Neratinib=1-cycD_CDK46=0	1.0	1.0	0.4021	0.70105	0.0	0.0	0.0	0.0	0.0
Neratinib=1-Trametinib=0	1.0	1.0	0.4014	0.7007	1.0	0.9998	0.0	0.0	0.249975
Neratinib=1-Everolimus=0	1.0	1.0	0.3957	0.69785	1.0	0.9994	0.0	0.0	0.249925
Neratinib=1-Apoptosis=0	0.0	1.0	0.3952	0.6976	1.0	0.9996	0.0	0.0	0.24995
Neratinib=1-p21_p27_T=0	1.0	1.0	0.4079	0.70395	1.0	0.9994	0.0	0.0	0.249925
Neratinib=1-mTORC2_pm=0	1.0	1.0	0.3998	0.6999	1.0	0.9998	1.0E-4	0.0	0.25
Alpelisib=1-ER_transcription_2=0	1.0	1.0	0.6706	0.8353	1.0	0.0	0.0	0.0	0.125
Alpelisib=1-ER_transcription=0	1.0	1.0	0.6654	0.8327	0.0	0.0	0.0	0.0	0.0
Alpelisib=1-Proliferation_3=0	1.0	1.0	0.4058	0.7029	1.0	0.9998	0.0	0.0	0.249975
Alpelisib=1-Proliferation_4=0	1.0	1.0	0.394	0.697	1.0	0.9997	1.0E-4	0.0	0.2499875
Alpelisib=1-Proliferation_2=0	1.0	0.9999	0.3975	0.698725	1.0	0.0	1.0E-4	0.0	0.1250375
Alpelisib=1-Proliferation=0	1.0	1.0	0.4043	0.70215	0.0	0.9996	1.0E-4	0.0	0.249925
Alpelisib=1-cycD_CDK46_2=0	1.0	1.0	0.4094	0.7047	1.0	0.0	0.0	0.0	0.125
Alpelisib=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9996	0.0	0.0	0.24995
Alpelisib=1-Apoptosis_2=0	1.0	0.0	0.4061	0.554575	1.0	0.9997	0.0	0.0	0.2499625
Alpelisib=1-Ipatasertib=0	1.0	1.0	0.4098	0.7049	1.0	0.9996	1.0E-4	0.0	0.249975
Alpelisib=1-cycE_CDK2_T=0	1.0	1.0	0.3946	0.6973	1.0	0.9996	0.0	0.0	0.24995
Alpelisib=1-Palbociclib=0	1.0	1.0	0.4005	0.70025	1.0	0.9997	0.0	0.0	0.2499625
Alpelisib=1-Translation=0	1.0	1.0	0.4806	0.7403	1.0	0.9997	2.0E-4	0.0	0.2500125
Alpelisib=1-Fulvestrant=0	1.0	1.0	0.3922	0.6961	1.0	0.9995	0.0	0.0	0.2499375
Alpelisib=1-cycD_CDK46=0	1.0	1.0	0.4051	0.70255	0.0	0.0	0.0	0.0	0.0
Alpelisib=1-Trametinib=0	1.0	1.0	0.3948	0.6974	1.0	0.9998	1.0E-4	0.0	0.25
Alpelisib=1-Everolimus=0	1.0	1.0	0.4045	0.70225	1.0	0.9998	0.0	0.0	0.249975
Alpelisib=1-Apoptosis=0	0.0	1.0	0.4087	0.70435	1.0	0.9995	0.0	0.0	0.2499375
Alpelisib=1-p21_p27_T=0	1.0	1.0	0.4062	0.7031	1.0	0.9996	0.0	0.0	0.24995
Alpelisib=1-mTORC2_pm=0	1.0	1.0	0.4079	0.70395	1.0	0.9998	1.0E-4	0.0	0.25
Alpelisib=1-Neratinib=0	1.0	1.0	0.405	0.7025	1.0	0.9998	0.0	0.0	0.249975
cycE_CDK2=1-ER_transcription_2=0	1.0	1.0	0.67	0.835	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=1-ER_transcription=0	1.0	1.0	0.672	0.836	1.0	0.0	0.0	0.0	0.125
cycE_CDK2=1-Proliferation_3=0	1.0	1.0	0.4036	0.7018	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=1-Proliferation_4=0	1.0	1.0	0.3957	0.69785	1.0	1.0	0.9998	0.0	0.49995
cycE_CDK2=1-Proliferation_2=0	1.0	1.0	0.395	0.6975	1.0	0.0	0.9995	0.0	0.4998125
cycE_CDK2=1-Proliferation=0	1.0	1.0	0.4042	0.7021	0.0	1.0	0.9994	0.0	0.49985
cycE_CDK2=1-cycD_CDK46_2=0	1.0	1.0	0.4038	0.7019	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	1.0	0.9998	0.0	0.49995
cycE_CDK2=1-Apoptosis_2=0	1.0	0.0	0.401	0.55075	1.0	1.0	0.9997	0.0	0.499925
cycE_CDK2=1-Ipatasertib=0	1.0	1.0	0.4017	0.70085	1.0	1.0	0.9994	0.0	0.49985
cycE_CDK2=1-cycE_CDK2_T=0	1.0	1.0	0.401	0.7005	1.0	1.0	0.9994	0.0	0.49985
cycE_CDK2=1-Palbociclib=0	1.0	1.0	0.3989	0.69945	1.0	1.0	0.9999	0.0	0.499975
cycE_CDK2=1-Translation=0	1.0	1.0	0.4869	0.74345	1.0	1.0	0.9995	0.0	0.499875
cycE_CDK2=1-Fulvestrant=0	1.0	1.0	0.4022	0.7011	1.0	1.0	0.9998	0.0	0.49995
cycE_CDK2=1-cycD_CDK46=0	1.0	1.0	0.4081	0.70405	1.0	0.0	0.0	0.0	0.125
cycE_CDK2=1-Trametinib=0	1.0	1.0	0.3975	0.69875	1.0	1.0	0.9997	0.0	0.499925
cycE_CDK2=1-Everolimus=0	1.0	1.0	0.3939	0.69695	1.0	1.0	0.9995	0.0	0.499875
cycE_CDK2=1-Apoptosis=0	0.0	1.0	0.3979	0.69895	1.0	1.0	0.9996	0.0	0.4999
cycE_CDK2=1-p21_p27_T=0	1.0	1.0	0.4025	0.70125	1.0	1.0	0.9997	0.0	0.499925
cycE_CDK2=1-mTORC2_pm=0	1.0	1.0	0.4019	0.70095	1.0	1.0	0.9998	0.0	0.49995
cycE_CDK2=1-Neratinib=0	1.0	1.0	0.3942	0.6971	1.0	1.0	0.9998	0.0	0.49995
cycE_CDK2=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
cyclinD_2=1-ER_transcription_2=0	1.0	1.0	0.6635	0.83175	1.0	1.0	0.5751	0.0	0.393775
cyclinD_2=1-ER_transcription=0	1.0	1.0	0.6653	0.83265	1.0	1.0	0.5345	0.0	0.383625
cyclinD_2=1-Proliferation_3=0	1.0	1.0	0.3994	0.6997	1.0	1.0	0.0	0.0	0.25
cyclinD_2=1-Proliferation_4=0	1.0	1.0	0.4017	0.70085	1.0	1.0	0.5675	0.0	0.391875
cyclinD_2=1-Proliferation_2=0	1.0	1.0	0.4072	0.7036	1.0	0.0	0.5709	0.0	0.3390875
cyclinD_2=1-Proliferation=0	1.0	1.0	0.4059	0.70295	0.0	1.0	0.5647	0.0	0.391175
cyclinD_2=1-cycD_CDK46_2=0	1.0	1.0	0.3969	0.69845	1.0	0.0	0.0	0.0	0.125
cyclinD_2=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	1.0	0.5761	0.0	0.394025
cyclinD_2=1-Apoptosis_2=0	1.0	0.0	0.4057	0.554275	1.0	1.0	0.5825	0.0	0.395625
cyclinD_2=1-Ipatasertib=0	1.0	1.0	0.4015	0.70075	1.0	1.0	0.5724	0.0	0.3931
cyclinD_2=1-cycE_CDK2_T=0	1.0	1.0	0.3978	0.6989	1.0	1.0	0.0758	0.0	0.26895
cyclinD_2=1-Palbociclib=0	1.0	1.0	0.4	0.7	1.0	1.0	0.5647	0.0	0.391175
cyclinD_2=1-Translation=0	1.0	1.0	0.4876	0.7438	1.0	1.0	0.5621	0.0	0.390525
cyclinD_2=1-Fulvestrant=0	1.0	1.0	0.4045	0.70225	1.0	1.0	0.5748	0.0	0.3937
cyclinD_2=1-cycD_CDK46=0	1.0	1.0	0.4083	0.70415	0.0	0.0	0.0	0.0	0.0
cyclinD_2=1-Trametinib=0	1.0	1.0	0.4045	0.70225	1.0	1.0	0.5562	0.0	0.38905
cyclinD_2=1-Everolimus=0	1.0	1.0	0.4045	0.70225	1.0	1.0	0.5705	0.0	0.392625
cyclinD_2=1-Apoptosis=0	0.0	1.0	0.3974	0.6987	1.0	1.0	0.5802	0.0	0.39505
cyclinD_2=1-p21_p27_T=0	1.0	1.0	0.4049	0.70245	1.0	1.0	0.5703	0.0	0.392575
cyclinD_2=1-mTORC2_pm=0	1.0	1.0	0.397	0.6985	1.0	1.0	0.5684	0.0	0.3921
cyclinD_2=1-Neratinib=0	1.0	1.0	0.4023	0.70115	1.0	1.0	0.5748	0.0	0.3937
cyclinD_2=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
cyclinD_2=1-cycE_CDK2=0	1.0	1.0	0.4062	0.7031	1.0	1.0	0.0	0.0	0.25
HER2_3_2=1-ER_transcription_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-ER_transcription=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
HER2_3_2=1-Proliferation_3=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
HER2_3_2=1-Proliferation_4=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-Proliferation_2=0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5
HER2_3_2=1-Proliferation=0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.5
HER2_3_2=1-cycD_CDK46_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-Apoptosis_3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-Apoptosis_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-Ipatasertib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-cycE_CDK2_T=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
HER2_3_2=1-Palbociclib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-Translation=0	0.3414	0.0	0.0	0.08535	1.0	1.0	0.0	0.0	0.25
HER2_3_2=1-Fulvestrant=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-cycD_CDK46=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
HER2_3_2=1-Trametinib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-Everolimus=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-Apoptosis=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-p21_p27_T=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-mTORC2_pm=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-Neratinib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=1-cycE_CDK2=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
HER2_3_2=1-cyclinD_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
FOXO3_Ub=1-ER_transcription_2=0	1.0	0.3429	0.0	0.335725	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-ER_transcription=0	1.0	0.3253	0.0	0.331325	0.0	0.0	0.0	0.0	0.0
FOXO3_Ub=1-Proliferation_3=0	1.0	0.3301	0.0	0.332525	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Proliferation_4=0	1.0	0.3261	0.0	0.331525	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Proliferation_2=0	1.0	0.3369	0.0	0.334225	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Proliferation=0	1.0	0.3349	0.0	0.333725	0.0	0.0	0.0	0.0	0.0
FOXO3_Ub=1-cycD_CDK46_2=0	1.0	0.3336	0.0	0.3334	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Apoptosis_3=0	1.0	0.3361	0.0	0.334025	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Apoptosis_2=0	1.0	0.0	0.0	0.25	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Ipatasertib=0	1.0	0.335	0.0	0.33375	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-cycE_CDK2_T=0	1.0	0.3304	0.0	0.3326	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Palbociclib=0	1.0	0.33	0.0	0.3325	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Translation=0	1.0	0.3305	0.0	0.332625	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Fulvestrant=0	1.0	0.3324	0.0	0.3331	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-cycD_CDK46=0	1.0	0.3267	0.0	0.331675	0.0	0.0	0.0	0.0	0.0
FOXO3_Ub=1-Trametinib=0	1.0	0.3428	0.0	0.3357	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Everolimus=0	1.0	0.3311	0.0	0.332775	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Apoptosis=0	0.0	0.3349	0.0	0.16745	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-p21_p27_T=0	1.0	0.3345	0.0	0.333625	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-mTORC2_pm=0	1.0	0.3375	0.0	0.334375	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Neratinib=0	1.0	0.3296	0.0	0.3324	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
FOXO3_Ub=1-cycE_CDK2=0	1.0	0.3326	0.0	0.33315	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-cyclinD_2=0	1.0	0.33	0.0	0.3325	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=1-HER2_3_2=0	1.0	0.3302	0.0	0.33255	1.0	0.0	0.0	0.0	0.125
IGF1R_T=1-ER_transcription_2=0	1.0	1.0	0.6716	0.8358	1.0	0.0	0.0	0.0	0.125
IGF1R_T=1-ER_transcription=0	1.0	1.0	0.662	0.831	0.0	0.0	0.0	0.0	0.0
IGF1R_T=1-Proliferation_3=0	1.0	1.0	0.4088	0.7044	1.0	0.9997	0.0	0.0	0.2499625
IGF1R_T=1-Proliferation_4=0	1.0	1.0	0.4003	0.70015	1.0	0.9996	0.0	0.0	0.24995
IGF1R_T=1-Proliferation_2=0	1.0	1.0	0.4021	0.70105	1.0	0.0	0.0	0.0	0.125
IGF1R_T=1-Proliferation=0	1.0	1.0	0.3978	0.6989	0.0	0.9997	0.0	0.0	0.249925
IGF1R_T=1-cycD_CDK46_2=0	1.0	1.0	0.4041	0.70205	1.0	0.0	0.0	0.0	0.125
IGF1R_T=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9998	0.0	0.0	0.249975
IGF1R_T=1-Apoptosis_2=0	1.0	0.0	0.4025	0.551875	1.0	0.9995	0.0	0.0	0.2499375
IGF1R_T=1-Ipatasertib=0	1.0	1.0	0.4053	0.70265	1.0	0.9997	1.0E-4	0.0	0.2499875
IGF1R_T=1-cycE_CDK2_T=0	1.0	1.0	0.4035	0.70175	1.0	0.9997	0.0	0.0	0.2499625
IGF1R_T=1-Palbociclib=0	1.0	1.0	0.3935	0.69675	1.0	0.9998	0.0	0.0	0.249975
IGF1R_T=1-Translation=0	1.0	1.0	0.4854	0.7427	1.0	0.9993	0.0	0.0	0.2499125
IGF1R_T=1-Fulvestrant=0	1.0	1.0	0.4011	0.70055	1.0	0.9995	0.0	0.0	0.2499375
IGF1R_T=1-cycD_CDK46=0	1.0	1.0	0.3954	0.6977	0.0	0.0	0.0	0.0	0.0
IGF1R_T=1-Trametinib=0	1.0	1.0	0.3989	0.69945	1.0	0.9996	0.0	0.0	0.24995
IGF1R_T=1-Everolimus=0	1.0	1.0	0.3984	0.6992	1.0	0.9995	0.0	0.0	0.2499375
IGF1R_T=1-Apoptosis=0	0.0	1.0	0.4088	0.7044	1.0	0.9998	0.0	0.0	0.249975
IGF1R_T=1-p21_p27_T=0	1.0	1.0	0.3932	0.6966	1.0	0.9993	0.0	0.0	0.2499125
IGF1R_T=1-mTORC2_pm=0	1.0	1.0	0.3953	0.69765	1.0	0.9996	1.0E-4	0.0	0.249975
IGF1R_T=1-Neratinib=0	1.0	1.0	0.4014	0.7007	1.0	0.9997	1.0E-4	0.0	0.2499875
IGF1R_T=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
IGF1R_T=1-cycE_CDK2=0	1.0	1.0	0.4068	0.7034	1.0	0.9994	0.0	0.0	0.249925
IGF1R_T=1-cyclinD_2=0	1.0	1.0	0.4008	0.7004	1.0	0.0	0.0	0.0	0.125
IGF1R_T=1-HER2_3_2=0	1.0	1.0	0.401	0.7005	1.0	0.9997	3.0E-4	0.0	0.2500375
IGF1R_T=1-FOXO3_Ub=0	1.0	1.0	0.3957	0.69785	1.0	0.9996	1.0E-4	0.0	0.249975
IGF1R_2=1-ER_transcription_2=0	1.0	1.0	0.6579	0.82895	1.0	0.0	0.0	0.0	0.125
IGF1R_2=1-ER_transcription=0	1.0	1.0	0.6683	0.83415	0.0	0.0	0.0	0.0	0.0
IGF1R_2=1-Proliferation_3=0	1.0	1.0	0.4005	0.70025	1.0	0.9999	0.0	0.0	0.2499875
IGF1R_2=1-Proliferation_4=0	1.0	1.0	0.4012	0.7006	1.0	0.9997	0.0	0.0	0.2499625
IGF1R_2=1-Proliferation_2=0	1.0	1.0	0.401	0.7005	1.0	0.0	0.0	0.0	0.125
IGF1R_2=1-Proliferation=0	1.0	1.0	0.3975	0.69875	0.0	0.9998	0.0	0.0	0.24995
IGF1R_2=1-cycD_CDK46_2=0	1.0	1.0	0.403	0.7015	1.0	0.0	0.0	0.0	0.125
IGF1R_2=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9997	0.0	0.0	0.2499625
IGF1R_2=1-Apoptosis_2=0	1.0	0.0	0.3924	0.5443	1.0	0.9997	0.0	0.0	0.2499625
IGF1R_2=1-Ipatasertib=0	1.0	1.0	0.3962	0.6981	1.0	0.9996	1.0E-4	0.0	0.249975
IGF1R_2=1-cycE_CDK2_T=0	1.0	1.0	0.3936	0.6968	1.0	0.9997	0.0	0.0	0.2499625
IGF1R_2=1-Palbociclib=0	1.0	1.0	0.4062	0.7031	1.0	0.9995	1.0E-4	0.0	0.2499625
IGF1R_2=1-Translation=0	1.0	1.0	0.4834	0.7417	1.0	0.9996	0.0	0.0	0.24995
IGF1R_2=1-Fulvestrant=0	1.0	1.0	0.3969	0.69845	1.0	0.9997	1.0E-4	0.0	0.2499875
IGF1R_2=1-cycD_CDK46=0	1.0	1.0	0.4001	0.70005	0.0	0.0	0.0	0.0	0.0
IGF1R_2=1-Trametinib=0	1.0	1.0	0.3993	0.69965	1.0	0.9995	2.0E-4	0.0	0.2499875
IGF1R_2=1-Everolimus=0	1.0	1.0	0.3961	0.69805	1.0	0.9998	0.0	0.0	0.249975
IGF1R_2=1-Apoptosis=0	0.0	1.0	0.4041	0.70205	1.0	0.9996	1.0E-4	0.0	0.249975
IGF1R_2=1-p21_p27_T=0	1.0	1.0	0.405	0.7025	1.0	0.9999	1.0E-4	0.0	0.2500125
IGF1R_2=1-mTORC2_pm=0	1.0	1.0	0.4044	0.7022	1.0	1.0	0.0	0.0	0.25
IGF1R_2=1-Neratinib=0	1.0	1.0	0.4041	0.70205	1.0	0.9997	1.0E-4	0.0	0.2499875
IGF1R_2=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
IGF1R_2=1-cycE_CDK2=0	1.0	1.0	0.406	0.703	1.0	0.9998	0.0	0.0	0.249975
IGF1R_2=1-cyclinD_2=0	1.0	1.0	0.4047	0.70235	1.0	0.0	0.0	0.0	0.125
IGF1R_2=1-HER2_3_2=0	1.0	1.0	0.4022	0.7011	1.0	0.9998	0.0	0.0	0.249975
IGF1R_2=1-FOXO3_Ub=0	1.0	1.0	0.4048	0.7024	1.0	0.9994	1.0E-4	0.0	0.24995
IGF1R_2=1-IGF1R_T=0	1.0	1.0	0.4002	0.7001	1.0	0.9999	0.0	0.0	0.2499875
p21_p27=1-ER_transcription_2=0	1.0	1.0	0.6609	0.83045	1.0	0.0	0.0	0.0	0.125
p21_p27=1-ER_transcription=0	1.0	1.0	0.6732	0.8366	0.0	0.0	0.0	0.0	0.0
p21_p27=1-Proliferation_3=0	1.0	1.0	0.3999	0.69995	1.0	0.9997	0.0	0.0	0.2499625
p21_p27=1-Proliferation_4=0	1.0	1.0	0.4087	0.70435	1.0	0.9998	0.0	0.0	0.249975
p21_p27=1-Proliferation_2=0	1.0	1.0	0.4008	0.7004	1.0	0.0	0.0	0.0	0.125
p21_p27=1-Proliferation=0	1.0	1.0	0.4026	0.7013	0.0	0.9995	0.0	0.0	0.249875
p21_p27=1-cycD_CDK46_2=0	1.0	1.0	0.4032	0.7016	1.0	0.0	0.0	0.0	0.125
p21_p27=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9997	0.0	0.0	0.2499625
p21_p27=1-Apoptosis_2=0	1.0	0.0	0.405	0.55375	1.0	0.9997	0.0	0.0	0.2499625
p21_p27=1-Ipatasertib=0	1.0	1.0	0.4063	0.70315	1.0	0.9996	0.0	0.0	0.24995
p21_p27=1-cycE_CDK2_T=0	1.0	1.0	0.4002	0.7001	1.0	0.9996	0.0	0.0	0.24995
p21_p27=1-Palbociclib=0	1.0	1.0	0.4003	0.70015	1.0	0.9998	0.0	0.0	0.249975
p21_p27=1-Translation=0	1.0	1.0	0.4821	0.74105	1.0	0.9994	0.0	0.0	0.249925
p21_p27=1-Fulvestrant=0	1.0	1.0	0.4048	0.7024	1.0	0.9996	0.0	0.0	0.24995
p21_p27=1-cycD_CDK46=0	1.0	1.0	0.4005	0.70025	0.0	0.0	0.0	0.0	0.0
p21_p27=1-Trametinib=0	1.0	1.0	0.4073	0.70365	1.0	0.9994	0.0	0.0	0.249925
p21_p27=1-Everolimus=0	1.0	1.0	0.4063	0.70315	1.0	0.9996	0.0	0.0	0.24995
p21_p27=1-Apoptosis=0	0.0	1.0	0.4035	0.70175	1.0	0.9992	0.0	0.0	0.2499
p21_p27=1-p21_p27_T=0	1.0	1.0	0.395	0.6975	1.0	0.9991	0.0	0.0	0.2498875
p21_p27=1-mTORC2_pm=0	1.0	1.0	0.405	0.7025	1.0	0.9997	0.0	0.0	0.2499625
p21_p27=1-Neratinib=0	1.0	1.0	0.3975	0.69875	1.0	0.9995	0.0	0.0	0.2499375
p21_p27=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
p21_p27=1-cycE_CDK2=0	1.0	1.0	0.4007	0.70035	1.0	0.9996	0.0	0.0	0.24995
p21_p27=1-cyclinD_2=0	1.0	1.0	0.402	0.701	1.0	0.0	0.0	0.0	0.125
p21_p27=1-HER2_3_2=0	1.0	1.0	0.4016	0.7008	1.0	0.9999	0.0	0.0	0.2499875
p21_p27=1-FOXO3_Ub=0	1.0	1.0	0.3968	0.6984	1.0	0.9995	0.0	0.0	0.2499375
p21_p27=1-IGF1R_T=0	1.0	1.0	0.406	0.703	1.0	0.9996	0.0	0.0	0.24995
p21_p27=1-IGF1R_2=0	1.0	1.0	0.3971	0.69855	1.0	0.9998	0.0	0.0	0.249975
cyclinD=1-ER_transcription_2=0	1.0	1.0	0.6667	0.83335	1.0	0.0	0.0	0.0	0.125
cyclinD=1-ER_transcription=0	1.0	1.0	0.6661	0.83305	1.0	0.0	0.0	0.0	0.125
cyclinD=1-Proliferation_3=0	1.0	1.0	0.3998	0.6999	1.0	0.9998	0.0	0.0	0.249975
cyclinD=1-Proliferation_4=0	1.0	1.0	0.4026	0.7013	1.0	0.9994	2.0E-4	0.0	0.249975
cyclinD=1-Proliferation_2=0	1.0	1.0	0.4108	0.7054	1.0	0.0	0.0	0.0	0.125
cyclinD=1-Proliferation=0	1.0	1.0	0.4011	0.70055	0.0	0.9997	0.0	0.0	0.249925
cyclinD=1-cycD_CDK46_2=0	1.0	1.0	0.4031	0.70155	1.0	0.0	0.0	0.0	0.125
cyclinD=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9995	1.0E-4	0.0	0.2499625
cyclinD=1-Apoptosis_2=0	1.0	0.0	0.3985	0.548875	1.0	0.9999	1.0E-4	0.0	0.2500125
cyclinD=1-Ipatasertib=0	1.0	1.0	0.4061	0.70305	1.0	0.9993	1.0E-4	0.0	0.2499375
cyclinD=1-cycE_CDK2_T=0	1.0	1.0	0.402	0.701	1.0	0.9994	0.0	0.0	0.249925
cyclinD=1-Palbociclib=0	1.0	1.0	0.4056	0.7028	1.0	0.9997	0.0	0.0	0.2499625
cyclinD=1-Translation=0	1.0	1.0	0.4891	0.74455	1.0	0.9994	0.0	0.0	0.249925
cyclinD=1-Fulvestrant=0	1.0	1.0	0.4035	0.70175	1.0	0.9998	0.0	0.0	0.249975
cyclinD=1-cycD_CDK46=0	1.0	1.0	0.3992	0.6996	0.0	0.0	0.0	0.0	0.0
cyclinD=1-Trametinib=0	1.0	1.0	0.3922	0.6961	1.0	0.9995	0.0	0.0	0.2499375
cyclinD=1-Everolimus=0	1.0	1.0	0.4026	0.7013	1.0	0.9997	1.0E-4	0.0	0.2499875
cyclinD=1-Apoptosis=0	0.0	1.0	0.4032	0.7016	1.0	0.9998	1.0E-4	0.0	0.25
cyclinD=1-p21_p27_T=0	1.0	1.0	0.4055	0.70275	1.0	0.9998	0.0	0.0	0.249975
